mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,market_cap_at_30s,peak_market_cap,percent_increase,percent_increase_at_30,time_to_peak,hit_peak_before_30
P1uUewQv8pn2H9g4KBUsYWqX3G9Hus9GNUVEXg9pump,2025-01-28T16:14:45.656981,3,1.0,0.7246723500000001,0.0,0.012388628300946286,0.28915134752212984,0.03020424808603685,0.0048785562165009795,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.75,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,1.0,0.7246723500000001,0.0,0.012388628300946286,0.28915134752212984,0.03020424808603685,0.0048785562165009795,0.3,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.75,50,0.0,0.0,0,0.0,0.1,0.0,1,3,1.0,0.7246723500000001,0.0,0.012388628300946286,0.28915134752212984,0.03020424808603685,0.0048785562165009795,0.15,0.0,1,4,1.0,1.47467235,0.0,0.028281007695876412,0.6193118615827031,0.07577218770948001,0.05213025965934495,0.13333333333333333,0.0,1,1.0,35.44177204800667,38.78306171148217,140.6444789475091,262.64408414632646,9.427546847684841,711.90524,False
7jBBBKFdbRoxPfJKjEYpCKsLfkAsYdViGZP6VjHZpump,2025-01-28T16:16:47.274916,1,1.0,0.0098703,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.0098703,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.0098703,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,0.0098703,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,31.880488199248468,28.255672358074698,31.880488199248468,0,-11.370013591131958,0.0,True
DV2MP5Qr8y21RU3RZUkdmdePVLHBzaTjZqyWHZKypump,2025-01-28T16:10:12.234577,1,1.0,0.001061916,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.001061916,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.001061916,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,0.001061916,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,32.16212986745534,32.181871003616756,32.181871003616756,0.0,0.06138006482397271,161.212766,False
FTEtgBwDcaetqSAhL9pBrtpehFBpnBPm5LToZKwypump,2025-01-28T16:17:47.242943,3,1.0,0.06159212,0.0,0.0011164141463249804,0.0011160326770225757,0.0027383874990975442,5.25002797555567e-10,0.6,0.0,1,1,1.0,0.044616097,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.106208217,0.0,0.0021116388893129925,0.392786890362393,0.00571604570916225,0.0001087702739100407,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.106208217,0.0,0.0021116388893129925,0.392786890362393,0.00571604570916225,0.0001087702739100407,0.2,0.0,1,4,1.0,0.106208217,0.0,0.0021116388893129925,0.392786890362393,0.00571604570916225,0.0001087702739100407,0.13333333333333333,0.0,1,1.0,28.01587727961729,28.092595607736044,37.72224148534219,34.278234777830086,0.27383874990975443,149.522656,False
2u3WjaCAH3JKTbrEMp9fPxKVHJYGY1EATScVMye2pump,2025-01-28T16:14:55.503359,2,0.5,1.3,0.0,0.021016272222893775,0.0,-0.041167360001302306,0.0,0.4,0.0,1,13,1.0,7.664645579000002,0.0,0.09504497371339707,1.3102807261922083,0.34594941976766413,0.5967963464253218,2.6,0.0,1,11,0.9090909090909091,3.2304895890000003,90.92884224740438,0.0337185666833979,1.0836530331360077,0.09813045151677807,0.10128189606700681,2.2,0.0,1,6,0.5,2.080707716,36.05449956921978,0.01900039566558813,0.9411887878477714,-0.02398711470792594,0.1065302986160564,1.2,0.0,1,6,1.0,2.253201572,0.0,0.038997779917809096,1.1021246770978899,0.11043124145791959,0.17130066284807088,1.2,0.0,1,10,0.9,5.057678505999999,0.0,0.045090050494744696,1.1845843956803022,0.1536520880041511,0.3589504105327189,2.0,0.0,1,15,0.9333333333333333,8.964645578999999,93.49471131206964,0.128504186280571,1.203855173780059,0.5504943822274395,0.5176452312209775,1.5,0.0,1,17,0.7647058823529411,5.311197305000001,62.35501641121302,0.03131166346642811,1.0311212553540667,0.056497558481738104,0.10377828910731962,1.7,0.0,1,16,0.9375,7.310880077999999,72.47662194176911,0.054381207422255544,1.1837379060721989,0.1647097590561846,0.29255698044274075,1.6,0.0,1,32,0.84375,14.275842883999996,83.20408751118407,0.16561913102883277,1.2641154179209424,0.7152927486489362,0.31803653932417686,1.6,0.0,1,48,0.875,21.586722961999993,79.29579819094424,0.16604216344857878,1.2371816688062678,1.0026858899195819,0.3095693206430098,1.6,0.0,1,1.0,30.33744951852518,61.44524258729472,61.78096686066255,0.5463796043947096,102.53924954955083,32.638339,False
BxAqA2YMfvCMJM5PneAY2LqhMJ45Fbb8WFwcfQEfpump,2025-01-28T16:11:11.630080,3,0.6666666666666666,12.494808330000001,50.0,0.1272030872034035,0.28348807640830015,0.0,1.3940754575134504,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.004257,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.098168216,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.100545869,50,0.0,0.0,0,0.0,0.2,0.0,1,3,0.6666666666666666,12.494808330000001,50.0,0.1272030872034035,0.28348807640830015,0.0,1.3940754575134504,0.3,0.0,1,1,1.0,0.004257,50,0.0,0.0,0,0.0,0.1,0.0,1,2,1.0,0.19871408499999998,0.0,0.0027763367436924166,0.01196519612588103,0.005568132498233427,1.4133084471022423e-06,0.2,0.0,1,4,0.75,12.499065330000002,50.01989909691674,0.11949308341315035,0.6629530392747289,0.00023610384463125696,4.291416091208287,0.2,0.0,1,6,0.8333333333333334,12.697779415000001,50.93399021243231,0.10386507701403769,1.0454381851760746,0.011288296403089806,4.89496705902352,0.2,0.0,1,1.0,40.40093923061232,40.847299664120456,52.38015220952781,0,1.1048268728612123,0.100657,True
HmyGi5yG3sRi8wcuT58LTsBW2GkSKPger7xWM6UTpump,2025-01-28T16:12:31.195103,1,0.0,1.77098139,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,1.559715399,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,0.282509846,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,0.818860853,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.330696789,0.0,0.049049204322258996,0.063429968076869,0.10315823814480687,0.011158329738303031,0.2,0.0,1,2,0.0,1.101370699,0.0,0.025691335735289336,0.4869849974100318,-0.05009564737499111,0.0719181006774785,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,0.25,4.432067488,58.43757326329204,0.03917876583674546,0.5355765680184842,0.02978923125836528,0.3521566411800588,0.2,0.0,1,4,0.25,4.432067488,58.43757326329204,0.03917876583674546,0.5355765680184842,0.02978923125836528,0.3521566411800588,0.13333333333333333,0.0,1,1.0,29.853991922957412,27.958993476234856,32.933677131318994,0,-6.347554630593046,6.563725,True
4zzQkjXWZDp5Mm1e519sdtQca27Ag8kZDHTrQYFDpump,2025-01-28T16:18:25.627408,2,1.0,0.534351584,0.0,1.4936970153900778e-06,0.9998069286157483,2.987398493048368e-06,0.07135534249962727,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0.0,5.1584e-05,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,1.0,0.534351584,0.0,1.4936970153900778e-06,0.9998069286157483,2.987398493048368e-06,0.07135534249962727,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,5.1584e-05,50,0.0,0.0,0,0.0,0.1,0.0,1,2,1.0,0.534351584,0.0,1.4936970153900778e-06,0.9998069286157483,2.987398493048368e-06,0.07135534249962727,0.1,0.0,1,3,0.6666666666666666,0.5344031680000001,50.0,1.408271752671012e-06,1.4138040356518677,0.0,0.06342697111077979,0.1,0.0,1,1.0,37.04932825380552,35.91177384280832,74.83894820089584,108.39669053519354,-3.070377965301849,351.524103,False
BcF5T7GGUSeMM7MXaoKy4rdfC4Tu8xdqFAzsBa15CL1T,2025-01-28T16:21:47.159934,4,0.75,0.435442521,42.306048988869236,0.005384713353140206,0.8336020152419166,-0.003907755805596521,0.008234916510046495,0.8,0.0,1,4,1.0,0.34281949599999995,0.0,0.00517041020755382,0.19340145350289756,0.014262037013367127,0.00027474545000870257,0.8,0.0,1,5,0.6,0.41630842999999995,99.66771262248112,0.0058157926698971,0.8742325050048,0.01797936182996483,0.005298394628744344,1.0,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,0.0,4.384370184,0.0,0.00660680593240035,1.6105504389138656,-0.015133148954351909,3.116327626159008,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,0.875,0.778262017,67.78539627727869,0.007617114042911618,0.6809902877043242,0.01617778406974478,0.004388878241904953,0.8,0.0,1,5,0.6,0.41630842999999995,99.66771262248112,0.0058157926698971,0.8742325050048,0.01797936182996483,0.005298394628744344,0.5,0.0,1,4,0.0,4.384370184,0.0,0.00660680593240035,1.6105504389138656,-0.015133148954351909,3.116327626159008,0.4,0.0,1,13,0.7692307692307693,1.194570447,70.05899252918466,0.010982979210025464,0.7528052745122702,0.02808629420356839,0.004785222484247114,0.65,0.0,1,17,0.5882352941176471,5.578940631,15.656192960734415,0.09709482574881008,2.920138556454483,-0.21518474605332918,0.9183591430215668,0.5666666666666667,0.0,1,1.0,36.420714875298415,28.43677498607862,37.443637788390326,0,-21.921425530927,14.595833,True
mxGLraHBrC59Z3xA5MBQdKmBJheqo99PF6TqEDrpump,2025-01-28T16:23:32.654888,1,0.0,0.316769283,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,1.0,3.8038380810000003,0.0,0.07828173532118357,0.46599639576470375,0.21099020344153077,0.19637634678606744,0.8,0.0,1,1,1.0,1.982,50,0.0,0.0,0,0.0,0.2,0.0,1,7,0.2857142857142857,6.537104620999999,11.757655458749085,0.0786385931201066,0.6748323662812516,-0.2203198913818583,0.3971610032983011,1.4,0.0,1,2,0.0,0.538089216,0.0,0.0017045432001374932,0.7907486478970803,-0.0034032853533677754,0.0452611413411556,0.4,0.0,1,1,0.0,0.316769283,50,0.0,0.0,0,0.0,0.1,0.0,1,5,1.0,5.7858380810000005,0.0,0.10145460985768619,0.4943135782485201,0.34129980903161955,0.32718819277015154,0.5,0.0,1,9,0.2222222222222222,7.075193837,10.82501601123272,0.10135541123585606,0.7998305104745221,-0.24513775745109462,0.39535533159894354,0.9,0.0,1,6,0.8333333333333334,6.102607364,0.0,0.12501505705891292,0.5986545403881687,0.453547211317948,0.3707497937592011,0.3,0.0,1,15,0.4666666666666667,13.177801201000001,50.0,0.11502241169949526,0.71839339742315,0.0,0.3983162727148769,0.5,0.0,1,1.0,33.830382106244144,36.511878154618266,300.2644966822315,722.3748321318607,7.926295481833155,441.653517,False
57QxtApqmkDQCsbrqaNYiKiGKkJhDkVvbxLm2b1pump,2025-01-28T16:22:21.459848,24,0.9166666666666666,37.116235618,73.45464402548843,0.28620883957432297,0.8862338638584114,1.1125089507318835,1.8784604006798589,4.8,0.0,1,6,0.8333333333333334,11.498418537,0.0,0.14056625674259327,0.7225437554316773,0.4793191293269435,1.9173527851980363,1.2,0.0,1,10,0.3,18.949511141,5.225089225519881,0.20054220401080064,1.357805961550867,-0.47184827634611176,6.620205082699629,2.0,0.0,1,6,0.6666666666666666,4.9847428119999995,61.786106724384915,0.05542292717747447,1.3979898812472982,0.05149721339166134,1.348935135244625,1.2,0.0,1,5,0.8,1.428470169,16.41302371377526,0.022639310146004198,1.5080713793869729,-0.04009421497949268,0.18562913364804556,1.0,0.0,1,8,0.375,3.7329857420000003,0.7884833237054636,0.07153349628417204,1.9309740428856745,-0.15782449010230468,0.8118682543449164,1.6,0.0,1,30,0.9,48.614654155,80.01291229791946,0.3110017461516109,0.8524286967050738,2.047725989811205,1.9081302428206965,3.0,0.0,1,16,0.4375,23.934253952999995,15.317330518525424,0.20947074882462022,1.4811256877767127,-0.44646615340216456,4.908893980362382,1.6,0.0,1,13,0.5384615384615384,5.161455911,5.172865714324061,0.08279489046091107,1.91610160571864,-0.19155534700443033,0.5787550705514011,1.3,0.0,1,46,0.7391304347826086,72.54890810799999,56.4089600682789,0.2801896120221776,1.090020777706304,0.6897561911097086,2.95539579127421,2.3,0.0,1,59,0.6949152542372882,77.71036401900001,53.21464756732522,0.26999723951618965,1.2408178996423174,0.3695164942904397,2.6709758608473346,1.9666666666666666,0.0,1,1.0,38.05529667598623,51.916708367567324,116.17026412746898,0,36.42439529404055,10.365695,True
B4CCb2gN2AZi8BGZoeHTvtZfb25Cx7HDoDZpNeZHpump,2025-01-28T16:14:13.102956,1,1.0,1.77098139,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,1.77098139,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.1,0.0,1,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.06666666666666667,0.0,1,1.0,33.36244862491196,29.884259531535804,33.36244862491196,0,-10.425461069961669,0.0,True
83LK7K1LpAkcasaLUusFy3gLwbS9aPusy56okEGcpump,2025-01-28T16:13:22.914481,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.1,0.0,1,2,0.5,3.54196278,0.0,0.05549911813364187,0.0,-0.1051618465239018,0.0,0.06666666666666667,0.0,1,1.0,33.36244862491196,30.24005964708282,33.36244862491196,0,-9.35899223984907,0.0,True
7HHeeTjvLSUruwkdKrhpeemdpFPNectq14PTvBF4pump,2025-01-28T16:21:40.093336,1,1.0,3.931348126,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,3.931348126,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,7.862696252,0.0,0.11883329863846206,0.0,-0.2124236001611204,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,7.862696252,0.0,0.11883329863846206,0.0,-0.2124236001611204,0.0,0.1,0.0,1,2,0.5,7.862696252,0.0,0.11883329863846206,0.0,-0.2124236001611204,0.0,0.06666666666666667,0.0,1,1.0,37.9061535224581,30.046908977937193,47.34487055410423,57.56985382046641,-20.733426671383505,171.685203,False
8sN1hoaKCpu54qD55qWhY9Sd1CHdwgNuxZ6dVXD5pump,2025-01-28T16:17:12.370414,1,1.0,0.003,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,6,1.0,2.8556856139999995,0.0,0.04763907008196172,0.8067942561964611,0.14893581989571186,0.1474496961797665,1.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.003,50,0.0,0.0,0,0.0,0.1,0.0,1,6,1.0,2.8556856139999995,0.0,0.04763907008196172,0.8067942561964611,0.14893581989571186,0.1474496961797665,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,7,1.0,2.8586856139999997,0.0,0.06226935463526968,0.9602276121340787,0.18477037744707586,0.15377477238504667,0.35,0.0,1,7,1.0,2.8586856139999997,0.0,0.06226935463526968,0.9602276121340787,0.18477037744707586,0.15377477238504667,0.23333333333333334,0.0,1,1.0,32.366240571482166,38.33880482874278,38.346563058417786,0,18.453067615529715,19.919043,True
FvXnn4sxCjGpUr4Dr72PoG2SFZVwVdahDgSnftfupump,2025-01-28T16:21:38.398750,20,1.0,16.619587481000003,0.0,0.19456008469284503,1.4940742731586318,1.1534978820963295,1.5414337493773267,4.0,0.0,1,29,0.6206896551724138,25.823930911999998,37.915795996930036,0.14528024081307261,1.7986762329956616,-0.25332659989073714,2.5653976862414645,5.8,0.0,1,24,0.5416666666666666,8.107371543,75.38617897357824,0.10999294872041451,1.319707550394539,0.23707183605885884,0.19874356320859018,4.8,0.0,1,19,0.5789473684210527,18.295744854000002,27.14033205893125,0.12392113171415425,1.040009942902158,-0.2945736876271558,1.0029238774049698,3.8,0.0,1,19,0.3684210526315789,8.032122175000001,19.674150172646904,0.10495896918588159,1.388180686407902,-0.22115432592027498,0.34438593433822906,3.8,0.0,1,13,0.6153846153846154,7.032097353,88.27845979732133,0.1370960411551802,1.3956315743124552,0.3414340425183571,0.5699340667209483,2.6,0.0,1,49,0.7755102040816326,42.443518393000005,58.788989622148804,0.18729878919238507,1.6921272559866423,0.5994417068208865,2.148308455107502,4.9,0.0,1,43,0.5581395348837209,26.403116397,48.22853641771383,0.12792278754508463,1.3134742385222133,-0.051079742564498466,0.6504539988510732,4.3,0.0,1,32,0.46875,15.064219528000002,52.84712541298768,0.12138094697327641,1.4080741896175963,0.040639368807087496,0.43938415448824575,3.2,0.0,1,92,0.6739130434782609,68.84663479,54.4469880677576,0.1672788684593951,1.6169017974091993,0.507990320166583,1.464053902980369,4.6,0.0,1,124,0.6209677419354839,83.91085431800002,53.39071104447493,0.21816835395955217,1.6284708855448087,0.46230925848089943,1.2143752635302658,4.133333333333334,0.0,1,1.0,33.18761181837985,49.01316238725365,86.36054376234183,0,47.68511411872471,9.128946,True
C1SpJwVtpwui4ngdhRMUg2A2ypedbRMja836u4hzpump,2025-01-28T16:20:34.360507,2,1.0,1.587351035,0.0,0.01377776475405194,0.4174558433446954,0.027940486964616016,0.10977591270389281,0.4,0.0,1,3,0.6666666666666666,1.0161433770000001,3.2470643117449214,0.013553604163463278,0.6723244898111957,-0.02799406392443364,0.051859142844356665,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.3,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,5,0.8,2.6034944120000003,66.02504100429238,0.021480082894468545,0.6781916030106847,0.028925195861119742,0.1247033463285168,0.5,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.3,50,0.0,0.0,0,0.0,0.1,0.0,1,5,0.8,2.6034944120000003,66.02504100429238,0.021480082894468545,0.6781916030106847,0.028925195861119742,0.1247033463285168,0.25,0.0,1,6,0.8333333333333334,3.9034944120000006,82.05949666859158,0.032857987927440935,0.6669389118816955,0.10958678262360329,0.18826809859218194,0.2,0.0,1,1.0,34.50001941589518,35.49793923471238,38.28076554413498,0,2.892519586111974,21.243275,True
8gAAZF3aGq7S9gV4HckbW7QATBFnpu3D38e9kxMppump,2025-01-28T16:28:04.532082,1,1.0,1.3727,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.3727,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.3727,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,1.3727,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,30.96723781578125,31.5579335744019,32.15480962286409,1.8913660714031868,1.9074861055887453,96.372215,False
7LLdFsf3AbzdV8yRqEzhADuJgH4YBxaDSgRga1Arpump,2025-01-28T16:26:14.533533,2,1.0,0.09907537300000001,0.0,1.8843613964049203e-06,0.9984784715370185,3.7687298944589676e-06,0.0024465204567722825,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.09997575,0.0,1.8890676935930538e-06,0.9984846325233869,-3.7781282500460884e-06,0.0024912202220156252,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,1.0,0.09907537300000001,0.0,1.8843613964049203e-06,0.9984784715370185,3.7687298944589676e-06,0.0024465204567722825,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.09997575,0.0,1.8890676935930538e-06,0.9984846325233869,-3.7781282500460884e-06,0.0024912202220156252,0.2,0.0,1,2,1.0,0.09907537300000001,0.0,1.8843613964049203e-06,0.9984784715370185,3.7687298944589676e-06,0.0024465204567722825,0.1,0.0,1,4,0.75,0.19905112300000002,99.92419474133547,0.002494437205532539,0.9985020403710877,0.005001343800423082,0.002468921006815337,0.13333333333333333,0.0,1,1.0,49.70239207828498,49.9758878213921,410.20690022300045,720.80963061433,0.5502667611577793,139.540978,False
HsRHsfKdgppEkTpVW3ZZkoU5VJL7UTnNpmJsE2smpump,2025-01-28T16:26:16.935431,1,1.0,0.05,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.05,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.05,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,0.05,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,32.48567586972415,29.173976149848578,32.48567586972415,0,-10.194338369798219,0.0,True
8VpB2DGKCnrSzjaE2RcYvFvoKgqhSoch5pxxN8h2pump,2025-01-28T16:23:07.294973,7,0.8571428571428571,6.4271288019999995,57.54185611755382,0.07269519934075011,1.167442002690859,0.058454371754095666,1.148969646799546,1.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.53,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0.8571428571428571,6.4271288019999995,57.54185611755382,0.07269519934075011,1.167442002690859,0.058454371754095666,1.148969646799546,0.7,0.0,1,1,1.0,0.53,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,0.875,6.957128802,60.850188364199695,0.06806497297478138,1.162381842567219,0.0912026295144749,1.0218278805180356,0.4,0.0,1,8,0.875,6.957128802,60.850188364199695,0.06806497297478138,1.162381842567219,0.0912026295144749,1.0218278805180356,0.26666666666666666,0.0,1,1.0,34.9806864346074,38.21454370654089,57.82760627439667,51.3235555511782,9.244693576779385,754.885202,False
